,customer_id,churn,tenure,no_of_complaints,subscription_type,bill_type,Postpaid,Prepaid,Long,Short,Monthly
3144,CUST03144,0,23,0,Prepaid,Short_Term,0,1,0,1,0
3145,CUST03145,1,17,1,Postpaid,Short_Term,1,0,0,1,0
3146,CUST03146,0,10,1,Postpaid,Monthly,1,0,0,0,1
3147,CUST03147,0,20,2,Postpaid,Short_Term,1,0,0,1,0
3148,CUST03148,0,67,1,Postpaid,Short_Term,1,0,0,1,0
3149,CUST03149,0,5,0,Postpaid,Monthly,1,0,0,0,1
3150,CUST03150,0,37,0,Prepaid,Monthly,0,1,0,0,1
3151,CUST03151,0,57,1,Postpaid,Long_Term,1,0,1,0,0
3152,CUST03152,1,60,0,Postpaid,Long_Term,1,0,1,0,0
3153,CUST03153,0,42,2,Postpaid,Short_Term,1,0,0,1,0
3154,CUST03154,1,18,3,Prepaid,Monthly,0,1,0,0,1
3155,CUST03155,1,42,3,Prepaid,Short_Term,0,1,0,1,0
3156,CUST03156,0,11,1,Postpaid,Monthly,1,0,0,0,1
3157,CUST03157,0,35,2,Prepaid,Monthly,0,1,0,0,1
3158,CUST03158,0,8,0,Postpaid,Monthly,1,0,0,0,1
3159,CUST03159,0,23,2,Prepaid,Long_Term,0,1,1,0,0
3160,CUST03160,0,49,3,Postpaid,Monthly,1,0,0,0,1
3161,CUST03161,0,16,2,Postpaid,Monthly,1,0,0,0,1
3162,CUST03162,0,29,2,Postpaid,Short_Term,1,0,0,1,0
3163,CUST03163,0,58,2,Prepaid,Short_Term,0,1,0,1,0
3164,CUST03164,1,17,2,Prepaid,Monthly,0,1,0,0,1
3165,CUST03165,1,6,1,Prepaid,Monthly,0,1,0,0,1
3166,CUST03166,0,56,1,Postpaid,Monthly,1,0,0,0,1
3167,CUST03167,1,49,1,Prepaid,Monthly,0,1,0,0,1
3168,CUST03168,0,37,1,Postpaid,Monthly,1,0,0,0,1
3169,CUST03169,0,16,2,Postpaid,Monthly,1,0,0,0,1
3170,CUST03170,1,14,2,Prepaid,Monthly,0,1,0,0,1
3171,CUST03171,1,44,1,Prepaid,Short_Term,0,1,0,1,0
3172,CUST03172,1,4,1,Prepaid,Monthly,0,1,0,0,1
3173,CUST03173,0,17,1,Prepaid,Monthly,0,1,0,0,1
3174,CUST03174,0,59,1,Prepaid,Monthly,0,1,0,0,1
3175,CUST03175,1,22,1,Postpaid,Monthly,1,0,0,0,1
3176,CUST03176,1,2,3,Prepaid,Monthly,0,1,0,0,1
3177,CUST03177,0,69,0,Prepaid,Monthly,0,1,0,0,1
3178,CUST03178,0,7,0,Postpaid,Long_Term,1,0,1,0,0
3179,CUST03179,1,54,2,Prepaid,Monthly,0,1,0,0,1
3180,CUST03180,0,60,0,Postpaid,Monthly,1,0,0,0,1
3181,CUST03181,1,2,2,Prepaid,Monthly,0,1,0,0,1
3182,CUST03182,0,62,0,Postpaid,Short_Term,1,0,0,1,0
3183,CUST03183,0,40,1,Prepaid,Monthly,0,1,0,0,1
3184,CUST03184,0,25,1,Postpaid,Monthly,1,0,0,0,1
3185,CUST03185,0,24,4,Postpaid,Long_Term,1,0,1,0,0
3186,CUST03186,0,46,2,Postpaid,Monthly,1,0,0,0,1
3187,CUST03187,0,10,1,Postpaid,Monthly,1,0,0,0,1
3188,CUST03188,0,23,1,Postpaid,Short_Term,1,0,0,1,0
3189,CUST03189,0,42,2,Postpaid,Short_Term,1,0,0,1,0
3190,CUST03190,0,55,1,Prepaid,Short_Term,0,1,0,1,0
3191,CUST03191,0,40,2,Postpaid,Monthly,1,0,0,0,1
3192,CUST03192,0,50,1,Prepaid,Short_Term,0,1,0,1,0
3193,CUST03193,1,27,2,Prepaid,Monthly,0,1,0,0,1
3194,CUST03194,1,65,2,Prepaid,Monthly,0,1,0,0,1
3195,CUST03195,0,70,2,Postpaid,Monthly,1,0,0,0,1
3196,CUST03196,0,55,1,Postpaid,Long_Term,1,0,1,0,0
3197,CUST03197,0,2,1,Postpaid,Short_Term,1,0,0,1,0
3198,CUST03198,0,38,3,Postpaid,Short_Term,1,0,0,1,0
3199,CUST03199,1,58,2,Prepaid,Short_Term,0,1,0,1,0
3200,CUST03200,0,16,1,Prepaid,Short_Term,0,1,0,1,0
3201,CUST03201,0,28,2,Postpaid,Long_Term,1,0,1,0,0
3202,CUST03202,0,40,1,Postpaid,Long_Term,1,0,1,0,0
3203,CUST03203,0,54,2,Prepaid,Short_Term,0,1,0,1,0
3204,CUST03204,0,25,2,Postpaid,Short_Term,1,0,0,1,0
3205,CUST03205,0,24,2,Prepaid,Monthly,0,1,0,0,1
3206,CUST03206,0,31,0,Prepaid,Monthly,0,1,0,0,1
3207,CUST03207,0,21,2,Postpaid,Monthly,1,0,0,0,1
3208,CUST03208,1,45,0,Prepaid,Monthly,0,1,0,0,1
3209,CUST03209,1,4,1,Postpaid,Long_Term,1,0,1,0,0
3210,CUST03210,0,44,2,Postpaid,Short_Term,1,0,0,1,0
3211,CUST03211,0,31,1,Postpaid,Monthly,1,0,0,0,1
3212,CUST03212,0,4,0,Prepaid,Short_Term,0,1,0,1,0
3213,CUST03213,0,72,3,Postpaid,Monthly,1,0,0,0,1
3214,CUST03214,0,45,0,Postpaid,Monthly,1,0,0,0,1
3215,CUST03215,1,61,1,Prepaid,Short_Term,0,1,0,1,0
3216,CUST03216,1,29,3,Prepaid,Short_Term,0,1,0,1,0
3217,CUST03217,0,69,1,Prepaid,Short_Term,0,1,0,1,0
3218,CUST03218,1,28,1,Prepaid,Long_Term,0,1,1,0,0
3219,CUST03219,0,59,0,Postpaid,Monthly,1,0,0,0,1
3220,CUST03220,1,2,1,Prepaid,Monthly,0,1,0,0,1
3221,CUST03221,0,63,2,Postpaid,Monthly,1,0,0,0,1
3222,CUST03222,1,6,2,Postpaid,Monthly,1,0,0,0,1
3223,CUST03223,0,59,2,Postpaid,Short_Term,1,0,0,1,0
3224,CUST03224,0,43,3,Postpaid,Long_Term,1,0,1,0,0
3225,CUST03225,0,49,0,Postpaid,Monthly,1,0,0,0,1
3226,CUST03226,0,52,2,Prepaid,Monthly,0,1,0,0,1
3227,CUST03227,0,21,0,Postpaid,Long_Term,1,0,1,0,0
3228,CUST03228,0,49,2,Postpaid,Long_Term,1,0,1,0,0
3229,CUST03229,1,22,2,Prepaid,Monthly,0,1,0,0,1
3230,CUST03230,1,42,2,Postpaid,Monthly,1,0,0,0,1
3231,CUST03231,0,5,0,Postpaid,Monthly,1,0,0,0,1
3232,CUST03232,0,26,1,Prepaid,Short_Term,0,1,0,1,0
3233,CUST03233,0,36,3,Postpaid,Monthly,1,0,0,0,1
3234,CUST03234,0,39,0,Postpaid,Monthly,1,0,0,0,1
3235,CUST03235,0,59,0,Prepaid,Long_Term,0,1,1,0,0
3236,CUST03236,0,37,2,Postpaid,Short_Term,1,0,0,1,0
3237,CUST03237,0,61,0,Postpaid,Long_Term,1,0,1,0,0
3238,CUST03238,0,43,1,Postpaid,Short_Term,1,0,0,1,0
3239,CUST03239,0,39,1,Postpaid,Long_Term,1,0,1,0,0
3240,CUST03240,0,46,0,Prepaid,Short_Term,0,1,0,1,0
3241,CUST03241,1,22,2,Prepaid,Monthly,0,1,0,0,1
3242,CUST03242,1,41,1,Postpaid,Short_Term,1,0,0,1,0
3243,CUST03243,0,72,2,Prepaid,Monthly,0,1,0,0,1
3244,CUST03244,0,66,1,Postpaid,Long_Term,1,0,1,0,0
3245,CUST03245,0,56,1,Prepaid,Long_Term,0,1,1,0,0
3246,CUST03246,0,61,2,Postpaid,Long_Term,1,0,1,0,0
3247,CUST03247,0,66,2,Postpaid,Long_Term,1,0,1,0,0
3248,CUST03248,0,44,3,Prepaid,Monthly,0,1,0,0,1
3249,CUST03249,0,27,0,Postpaid,Monthly,1,0,0,0,1
3250,CUST03250,0,54,0,Prepaid,Monthly,0,1,0,0,1
3251,CUST03251,1,35,2,Postpaid,Monthly,1,0,0,0,1
3252,CUST03252,0,1,2,Postpaid,Long_Term,1,0,1,0,0
3253,CUST03253,0,49,0,Prepaid,Monthly,0,1,0,0,1
3254,CUST03254,0,30,2,Prepaid,Monthly,0,1,0,0,1
3255,CUST03255,0,69,0,Prepaid,Monthly,0,1,0,0,1
3256,CUST03256,0,11,1,Postpaid,Monthly,1,0,0,0,1
3257,CUST03257,1,28,1,Prepaid,Monthly,0,1,0,0,1
3258,CUST03258,1,65,1,Postpaid,Monthly,1,0,0,0,1
3259,CUST03259,1,58,2,Prepaid,Monthly,0,1,0,0,1
3260,CUST03260,0,37,0,Postpaid,Monthly,1,0,0,0,1
3261,CUST03261,0,2,0,Postpaid,Short_Term,1,0,0,1,0
3262,CUST03262,1,19,3,Prepaid,Long_Term,0,1,1,0,0
3263,CUST03263,0,23,0,Prepaid,Short_Term,0,1,0,1,0
3264,CUST03264,0,48,2,Postpaid,Long_Term,1,0,1,0,0
3265,CUST03265,0,8,0,Prepaid,Monthly,0,1,0,0,1
3266,CUST03266,0,70,0,Postpaid,Short_Term,1,0,0,1,0
3267,CUST03267,0,63,0,Postpaid,Short_Term,1,0,0,1,0
3268,CUST03268,0,21,1,Prepaid,Monthly,0,1,0,0,1
3269,CUST03269,0,32,1,Postpaid,Monthly,1,0,0,0,1
3270,CUST03270,0,25,0,Prepaid,Short_Term,0,1,0,1,0
3271,CUST03271,1,26,2,Prepaid,Monthly,0,1,0,0,1
3272,CUST03272,0,23,1,Prepaid,Long_Term,0,1,1,0,0
3273,CUST03273,0,66,4,Prepaid,Long_Term,0,1,1,0,0
3274,CUST03274,1,21,4,Postpaid,Short_Term,1,0,0,1,0
3275,CUST03275,1,63,0,Postpaid,Monthly,1,0,0,0,1
3276,CUST03276,0,59,1,Prepaid,Monthly,0,1,0,0,1
3277,CUST03277,0,14,1,Prepaid,Short_Term,0,1,0,1,0
3278,CUST03278,1,17,3,Prepaid,Monthly,0,1,0,0,1
3279,CUST03279,0,48,1,Postpaid,Monthly,1,0,0,0,1
3280,CUST03280,0,34,4,Postpaid,Short_Term,1,0,0,1,0
3281,CUST03281,1,9,2,Prepaid,Short_Term,0,1,0,1,0
3282,CUST03282,1,11,5,Prepaid,Monthly,0,1,0,0,1
3283,CUST03283,0,24,0,Prepaid,Long_Term,0,1,1,0,0
3284,CUST03284,0,44,0,Postpaid,Short_Term,1,0,0,1,0
3285,CUST03285,1,68,3,Prepaid,Monthly,0,1,0,0,1
3286,CUST03286,0,31,1,Prepaid,Monthly,0,1,0,0,1
3287,CUST03287,0,67,1,Prepaid,Monthly,0,1,0,0,1
3288,CUST03288,1,8,2,Postpaid,Short_Term,1,0,0,1,0
3289,CUST03289,1,63,3,Prepaid,Monthly,0,1,0,0,1
3290,CUST03290,1,19,2,Postpaid,Monthly,1,0,0,0,1
3291,CUST03291,0,21,0,Prepaid,Monthly,0,1,0,0,1
3292,CUST03292,0,13,1,Postpaid,Long_Term,1,0,1,0,0
3293,CUST03293,1,3,1,Prepaid,Monthly,0,1,0,0,1
3294,CUST03294,1,8,3,Prepaid,Long_Term,0,1,1,0,0
3295,CUST03295,1,10,2,Prepaid,Monthly,0,1,0,0,1
3296,CUST03296,0,15,1,Postpaid,Short_Term,1,0,0,1,0
3297,CUST03297,0,60,1,Prepaid,Short_Term,0,1,0,1,0
3298,CUST03298,0,2,1,Postpaid,Monthly,1,0,0,0,1
3299,CUST03299,1,28,1,Prepaid,Monthly,0,1,0,0,1
3300,CUST03300,0,66,2,Prepaid,Short_Term,0,1,0,1,0
3301,CUST03301,1,2,1,Postpaid,Monthly,1,0,0,0,1
3302,CUST03302,0,23,3,Prepaid,Monthly,0,1,0,0,1
3303,CUST03303,0,31,1,Postpaid,Monthly,1,0,0,0,1
3304,CUST03304,1,41,4,Prepaid,Monthly,0,1,0,0,1
3305,CUST03305,1,66,3,Prepaid,Monthly,0,1,0,0,1
3306,CUST03306,0,38,1,Postpaid,Monthly,1,0,0,0,1
3307,CUST03307,0,54,0,Postpaid,Short_Term,1,0,0,1,0
3308,CUST03308,0,45,1,Prepaid,Long_Term,0,1,1,0,0
3309,CUST03309,1,16,1,Prepaid,Monthly,0,1,0,0,1
3310,CUST03310,0,37,2,Postpaid,Monthly,1,0,0,0,1
3311,CUST03311,1,5,1,Prepaid,Monthly,0,1,0,0,1
3312,CUST03312,0,56,0,Prepaid,Monthly,0,1,0,0,1
3313,CUST03313,0,16,3,Postpaid,Short_Term,1,0,0,1,0
3314,CUST03314,0,62,3,Postpaid,Long_Term,1,0,1,0,0
3315,CUST03315,1,37,4,Postpaid,Monthly,1,0,0,0,1
3316,CUST03316,0,19,0,Prepaid,Monthly,0,1,0,0,1
3317,CUST03317,0,59,2,Postpaid,Monthly,1,0,0,0,1
3318,CUST03318,1,6,5,Postpaid,Long_Term,1,0,1,0,0
3319,CUST03319,0,3,1,Postpaid,Long_Term,1,0,1,0,0
3320,CUST03320,1,43,3,Prepaid,Monthly,0,1,0,0,1
3321,CUST03321,0,61,3,Postpaid,Monthly,1,0,0,0,1
3322,CUST03322,1,33,1,Prepaid,Short_Term,0,1,0,1,0
3323,CUST03323,0,37,1,Postpaid,Long_Term,1,0,1,0,0
3324,CUST03324,1,16,0,Prepaid,Short_Term,0,1,0,1,0
3325,CUST03325,0,52,1,Prepaid,Monthly,0,1,0,0,1
3326,CUST03326,0,39,3,Prepaid,Long_Term,0,1,1,0,0
3327,CUST03327,1,4,3,Postpaid,Monthly,1,0,0,0,1
3328,CUST03328,0,59,3,Postpaid,Monthly,1,0,0,0,1
3329,CUST03329,0,19,1,Postpaid,Short_Term,1,0,0,1,0
3330,CUST03330,0,38,0,Prepaid,Long_Term,0,1,1,0,0
3331,CUST03331,0,24,1,Postpaid,Short_Term,1,0,0,1,0
3332,CUST03332,1,9,4,Postpaid,Monthly,1,0,0,0,1
3333,CUST03333,0,61,2,Prepaid,Short_Term,0,1,0,1,0
3334,CUST03334,0,45,1,Postpaid,Long_Term,1,0,1,0,0
3335,CUST03335,0,61,1,Postpaid,Monthly,1,0,0,0,1
3336,CUST03336,0,10,0,Postpaid,Short_Term,1,0,0,1,0
3337,CUST03337,1,48,4,Prepaid,Long_Term,0,1,1,0,0
3338,CUST03338,0,44,1,Prepaid,Long_Term,0,1,1,0,0
3339,CUST03339,0,68,1,Postpaid,Short_Term,1,0,0,1,0
3340,CUST03340,0,42,1,Postpaid,Short_Term,1,0,0,1,0
3341,CUST03341,1,23,3,Postpaid,Short_Term,1,0,0,1,0
3342,CUST03342,0,67,3,Postpaid,Monthly,1,0,0,0,1
3343,CUST03343,0,61,1,Postpaid,Monthly,1,0,0,0,1
3344,CUST03344,1,31,2,Prepaid,Monthly,0,1,0,0,1
3345,CUST03345,1,35,3,Postpaid,Monthly,1,0,0,0,1
3346,CUST03346,0,56,1,Postpaid,Short_Term,1,0,0,1,0
3347,CUST03347,1,19,3,Prepaid,Monthly,0,1,0,0,1
3348,CUST03348,0,59,2,Postpaid,Long_Term,1,0,1,0,0
3349,CUST03349,0,59,1,Postpaid,Monthly,1,0,0,0,1
3350,CUST03350,0,31,1,Postpaid,Short_Term,1,0,0,1,0
3351,CUST03351,0,66,2,Postpaid,Short_Term,1,0,0,1,0
3352,CUST03352,0,6,1,Postpaid,Monthly,1,0,0,0,1
3353,CUST03353,0,59,1,Postpaid,Monthly,1,0,0,0,1
3354,CUST03354,1,35,1,Postpaid,Short_Term,1,0,0,1,0
3355,CUST03355,1,23,2,Postpaid,Long_Term,1,0,1,0,0
3356,CUST03356,0,45,1,Postpaid,Long_Term,1,0,1,0,0
3357,CUST03357,0,24,1,Postpaid,Monthly,1,0,0,0,1
3358,CUST03358,0,47,0,Postpaid,Long_Term,1,0,1,0,0
3359,CUST03359,0,66,2,Prepaid,Short_Term,0,1,0,1,0
3360,CUST03360,1,41,4,Prepaid,Short_Term,0,1,0,1,0
3361,CUST03361,1,46,1,Postpaid,Short_Term,1,0,0,1,0
3362,CUST03362,0,31,1,Postpaid,Monthly,1,0,0,0,1
3363,CUST03363,0,58,3,Postpaid,Short_Term,1,0,0,1,0
3364,CUST03364,0,62,0,Prepaid,Short_Term,0,1,0,1,0
3365,CUST03365,0,27,2,Postpaid,Short_Term,1,0,0,1,0
3366,CUST03366,0,36,0,Postpaid,Monthly,1,0,0,0,1
3367,CUST03367,0,65,0,Postpaid,Long_Term,1,0,1,0,0
3368,CUST03368,0,34,2,Postpaid,Monthly,1,0,0,0,1
3369,CUST03369,0,16,1,Prepaid,Short_Term,0,1,0,1,0
3370,CUST03370,0,49,0,Postpaid,Monthly,1,0,0,0,1
3371,CUST03371,1,53,1,Prepaid,Monthly,0,1,0,0,1
3372,CUST03372,0,47,1,Postpaid,Monthly,1,0,0,0,1
3373,CUST03373,0,16,3,Prepaid,Long_Term,0,1,1,0,0
3374,CUST03374,0,69,1,Postpaid,Monthly,1,0,0,0,1
3375,CUST03375,0,1,0,Postpaid,Long_Term,1,0,1,0,0
3376,CUST03376,0,65,1,Postpaid,Long_Term,1,0,1,0,0
3377,CUST03377,0,7,0,Postpaid,Monthly,1,0,0,0,1
3378,CUST03378,0,60,1,Prepaid,Short_Term,0,1,0,1,0
3379,CUST03379,0,40,2,Postpaid,Short_Term,1,0,0,1,0
3380,CUST03380,0,44,1,Prepaid,Monthly,0,1,0,0,1
3381,CUST03381,0,59,3,Prepaid,Long_Term,0,1,1,0,0
3382,CUST03382,0,20,2,Postpaid,Long_Term,1,0,1,0,0
3383,CUST03383,0,4,2,Postpaid,Monthly,1,0,0,0,1
3384,CUST03384,1,11,4,Prepaid,Monthly,0,1,0,0,1
3385,CUST03385,0,8,3,Prepaid,Long_Term,0,1,1,0,0
3386,CUST03386,1,13,0,Prepaid,Monthly,0,1,0,0,1
3387,CUST03387,0,69,3,Prepaid,Short_Term,0,1,0,1,0
3388,CUST03388,1,15,3,Postpaid,Monthly,1,0,0,0,1
3389,CUST03389,0,25,0,Postpaid,Monthly,1,0,0,0,1
3390,CUST03390,1,50,2,Prepaid,Monthly,0,1,0,0,1
3391,CUST03391,0,50,3,Postpaid,Monthly,1,0,0,0,1
3392,CUST03392,0,21,0,Prepaid,Monthly,0,1,0,0,1
3393,CUST03393,0,22,1,Postpaid,Long_Term,1,0,1,0,0
3394,CUST03394,0,32,1,Postpaid,Short_Term,1,0,0,1,0
3395,CUST03395,0,28,3,Postpaid,Long_Term,1,0,1,0,0
3396,CUST03396,0,65,2,Prepaid,Long_Term,0,1,1,0,0
3397,CUST03397,0,39,3,Postpaid,Long_Term,1,0,1,0,0
3398,CUST03398,0,44,4,Prepaid,Short_Term,0,1,0,1,0
3399,CUST03399,0,37,1,Postpaid,Short_Term,1,0,0,1,0
3400,CUST03400,0,37,0,Postpaid,Long_Term,1,0,1,0,0
3401,CUST03401,0,31,3,Postpaid,Short_Term,1,0,0,1,0
3402,CUST03402,1,16,1,Postpaid,Monthly,1,0,0,0,1
3403,CUST03403,0,24,1,Prepaid,Long_Term,0,1,1,0,0
3404,CUST03404,0,18,0,Postpaid,Short_Term,1,0,0,1,0
3405,CUST03405,0,1,3,Postpaid,Long_Term,1,0,1,0,0
3406,CUST03406,1,17,2,Prepaid,Monthly,0,1,0,0,1
3407,CUST03407,0,70,0,Postpaid,Short_Term,1,0,0,1,0
3408,CUST03408,0,32,3,Prepaid,Long_Term,0,1,1,0,0
3409,CUST03409,0,69,0,Prepaid,Short_Term,0,1,0,1,0
3410,CUST03410,0,19,1,Prepaid,Long_Term,0,1,1,0,0
3411,CUST03411,0,11,2,Postpaid,Long_Term,1,0,1,0,0
3412,CUST03412,1,41,2,Prepaid,Monthly,0,1,0,0,1
3413,CUST03413,0,32,1,Prepaid,Long_Term,0,1,1,0,0
3414,CUST03414,0,62,0,Prepaid,Short_Term,0,1,0,1,0
3415,CUST03415,0,66,0,Prepaid,Short_Term,0,1,0,1,0
3416,CUST03416,0,45,3,Postpaid,Monthly,1,0,0,0,1
3417,CUST03417,0,61,0,Postpaid,Monthly,1,0,0,0,1
3418,CUST03418,1,21,1,Prepaid,Monthly,0,1,0,0,1
3419,CUST03419,0,65,4,Prepaid,Monthly,0,1,0,0,1
3420,CUST03420,1,11,2,Prepaid,Monthly,0,1,0,0,1
3421,CUST03421,0,11,0,Prepaid,Monthly,0,1,0,0,1
3422,CUST03422,1,42,1,Prepaid,Long_Term,0,1,1,0,0
3423,CUST03423,0,72,2,Prepaid,Monthly,0,1,0,0,1
3424,CUST03424,1,39,2,Prepaid,Monthly,0,1,0,0,1
3425,CUST03425,1,10,1,Prepaid,Monthly,0,1,0,0,1
3426,CUST03426,0,14,2,Postpaid,Monthly,1,0,0,0,1
3427,CUST03427,0,56,1,Prepaid,Short_Term,0,1,0,1,0
3428,CUST03428,1,47,2,Postpaid,Monthly,1,0,0,0,1
3429,CUST03429,0,40,1,Postpaid,Monthly,1,0,0,0,1
3430,CUST03430,0,54,2,Prepaid,Short_Term,0,1,0,1,0
3431,CUST03431,1,25,1,Postpaid,Monthly,1,0,0,0,1
3432,CUST03432,1,29,4,Prepaid,Monthly,0,1,0,0,1
3433,CUST03433,0,26,1,Prepaid,Long_Term,0,1,1,0,0
3434,CUST03434,0,45,2,Prepaid,Monthly,0,1,0,0,1
3435,CUST03435,1,12,0,Postpaid,Monthly,1,0,0,0,1
3436,CUST03436,0,18,1,Prepaid,Long_Term,0,1,1,0,0
3437,CUST03437,1,68,1,Prepaid,Short_Term,0,1,0,1,0
3438,CUST03438,1,71,0,Postpaid,Monthly,1,0,0,0,1
3439,CUST03439,0,39,1,Prepaid,Short_Term,0,1,0,1,0
3440,CUST03440,1,4,1,Prepaid,Monthly,0,1,0,0,1
3441,CUST03441,0,44,2,Prepaid,Long_Term,0,1,1,0,0
3442,CUST03442,0,52,0,Prepaid,Monthly,0,1,0,0,1
3443,CUST03443,0,42,3,Postpaid,Monthly,1,0,0,0,1
3444,CUST03444,1,38,3,Postpaid,Monthly,1,0,0,0,1
3445,CUST03445,1,26,1,Prepaid,Short_Term,0,1,0,1,0
3446,CUST03446,0,7,0,Prepaid,Monthly,0,1,0,0,1
3447,CUST03447,0,10,2,Prepaid,Long_Term,0,1,1,0,0
3448,CUST03448,0,27,1,Prepaid,Long_Term,0,1,1,0,0
3449,CUST03449,0,44,0,Postpaid,Short_Term,1,0,0,1,0
3450,CUST03450,1,18,3,Postpaid,Monthly,1,0,0,0,1
3451,CUST03451,0,2,1,Postpaid,Long_Term,1,0,1,0,0
3452,CUST03452,0,23,0,Postpaid,Monthly,1,0,0,0,1
3453,CUST03453,0,7,0,Postpaid,Long_Term,1,0,1,0,0
3454,CUST03454,1,19,2,Postpaid,Short_Term,1,0,0,1,0
3455,CUST03455,1,11,4,Postpaid,Monthly,1,0,0,0,1
3456,CUST03456,0,27,0,Prepaid,Short_Term,0,1,0,1,0
3457,CUST03457,0,11,1,Postpaid,Short_Term,1,0,0,1,0
3458,CUST03458,0,41,0,Postpaid,Short_Term,1,0,0,1,0
3459,CUST03459,0,40,2,Postpaid,Monthly,1,0,0,0,1
3460,CUST03460,1,13,2,Prepaid,Monthly,0,1,0,0,1
3461,CUST03461,1,68,2,Postpaid,Long_Term,1,0,1,0,0
3462,CUST03462,0,45,2,Postpaid,Short_Term,1,0,0,1,0
3463,CUST03463,0,6,0,Postpaid,Short_Term,1,0,0,1,0
3464,CUST03464,0,14,1,Prepaid,Short_Term,0,1,0,1,0
3465,CUST03465,0,48,2,Postpaid,Monthly,1,0,0,0,1
3466,CUST03466,0,65,0,Postpaid,Monthly,1,0,0,0,1
3467,CUST03467,0,59,0,Prepaid,Monthly,0,1,0,0,1
3468,CUST03468,0,32,2,Prepaid,Monthly,0,1,0,0,1
3469,CUST03469,0,12,2,Postpaid,Long_Term,1,0,1,0,0
3470,CUST03470,0,13,3,Postpaid,Monthly,1,0,0,0,1
3471,CUST03471,0,35,1,Postpaid,Short_Term,1,0,0,1,0
3472,CUST03472,0,29,1,Prepaid,Monthly,0,1,0,0,1
3473,CUST03473,0,57,1,Postpaid,Long_Term,1,0,1,0,0
3474,CUST03474,0,56,2,Prepaid,Long_Term,0,1,1,0,0
3475,CUST03475,1,29,2,Prepaid,Monthly,0,1,0,0,1
3476,CUST03476,0,46,2,Postpaid,Monthly,1,0,0,0,1
3477,CUST03477,0,30,2,Postpaid,Long_Term,1,0,1,0,0
3478,CUST03478,1,27,1,Prepaid,Monthly,0,1,0,0,1
3479,CUST03479,0,45,1,Prepaid,Monthly,0,1,0,0,1
3480,CUST03480,1,69,2,Prepaid,Long_Term,0,1,1,0,0
3481,CUST03481,0,35,1,Postpaid,Monthly,1,0,0,0,1
3482,CUST03482,0,45,1,Prepaid,Monthly,0,1,0,0,1
3483,CUST03483,0,22,2,Prepaid,Long_Term,0,1,1,0,0
3484,CUST03484,0,30,1,Postpaid,Short_Term,1,0,0,1,0
3485,CUST03485,0,33,1,Prepaid,Short_Term,0,1,0,1,0
3486,CUST03486,1,21,1,Prepaid,Monthly,0,1,0,0,1
3487,CUST03487,0,70,3,Postpaid,Short_Term,1,0,0,1,0
3488,CUST03488,0,64,0,Postpaid,Short_Term,1,0,0,1,0
3489,CUST03489,0,58,1,Prepaid,Long_Term,0,1,1,0,0
3490,CUST03490,0,51,2,Prepaid,Monthly,0,1,0,0,1
3491,CUST03491,0,14,1,Prepaid,Long_Term,0,1,1,0,0
3492,CUST03492,1,6,3,Postpaid,Monthly,1,0,0,0,1
3493,CUST03493,1,9,5,Prepaid,Short_Term,0,1,0,1,0
3494,CUST03494,0,61,2,Postpaid,Short_Term,1,0,0,1,0
3495,CUST03495,0,27,0,Postpaid,Short_Term,1,0,0,1,0
3496,CUST03496,0,57,3,Postpaid,Monthly,1,0,0,0,1
3497,CUST03497,0,65,2,Postpaid,Monthly,1,0,0,0,1
3498,CUST03498,0,46,1,Postpaid,Short_Term,1,0,0,1,0
3499,CUST03499,0,45,2,Postpaid,Short_Term,1,0,0,1,0
3500,CUST03500,0,6,0,Prepaid,Short_Term,0,1,0,1,0
3501,CUST03501,1,18,1,Prepaid,Monthly,0,1,0,0,1
3502,CUST03502,0,30,1,Postpaid,Monthly,1,0,0,0,1
3503,CUST03503,0,59,1,Postpaid,Monthly,1,0,0,0,1
3504,CUST03504,0,28,1,Postpaid,Monthly,1,0,0,0,1
3505,CUST03505,0,33,0,Postpaid,Monthly,1,0,0,0,1
3506,CUST03506,1,42,3,Prepaid,Monthly,0,1,0,0,1
3507,CUST03507,1,10,0,Prepaid,Monthly,0,1,0,0,1
3508,CUST03508,1,2,2,Prepaid,Monthly,0,1,0,0,1
3509,CUST03509,0,49,1,Postpaid,Monthly,1,0,0,0,1
3510,CUST03510,1,60,4,Prepaid,Short_Term,0,1,0,1,0
3511,CUST03511,0,67,3,Prepaid,Monthly,0,1,0,0,1
3512,CUST03512,0,5,1,Postpaid,Monthly,1,0,0,0,1
3513,CUST03513,0,48,1,Prepaid,Monthly,0,1,0,0,1
3514,CUST03514,1,28,2,Postpaid,Short_Term,1,0,0,1,0
3515,CUST03515,1,42,4,Prepaid,Monthly,0,1,0,0,1
3516,CUST03516,1,11,1,Postpaid,Monthly,1,0,0,0,1
3517,CUST03517,0,19,1,Prepaid,Short_Term,0,1,0,1,0
3518,CUST03518,0,23,1,Postpaid,Short_Term,1,0,0,1,0
3519,CUST03519,0,52,2,Postpaid,Monthly,1,0,0,0,1
3520,CUST03520,0,14,2,Prepaid,Long_Term,0,1,1,0,0
3521,CUST03521,1,11,1,Prepaid,Monthly,0,1,0,0,1
3522,CUST03522,0,42,0,Postpaid,Monthly,1,0,0,0,1
3523,CUST03523,0,4,2,Postpaid,Short_Term,1,0,0,1,0
3524,CUST03524,1,32,3,Prepaid,Short_Term,0,1,0,1,0
3525,CUST03525,0,35,2,Postpaid,Monthly,1,0,0,0,1
